,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_charge,tenor_years,total_minutes,avg_price_per_min,total_calls
993,TN,70,510,395-4757,0,0,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,0,47.620000000000005,5,533.4,0.08927634045744283,303
994,NY,147,510,421-7205,0,1,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,10.4,6,2.81,3,0,75.07,12,709.4,0.10582182125740061,310
995,NV,94,510,379-8805,0,0,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,7.5,5,2.03,1,0,53.88999999999999,7,495.09999999999997,0.10884669763684103,305
996,IL,179,510,348-2150,0,0,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0,0,48.21,14,511.4,0.0942706296441142,308
997,MS,116,415,417-9128,0,0,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,0,65.02,9,592.8,0.10968286099865047,265
998,ND,59,510,351-4226,0,0,0,179.4,80,30.5,232.5,99,19.76,175.8,105,7.91,14.7,3,3.97,0,0,62.14,4,602.4000000000001,0.10315405046480743,287
999,NC,165,415,330-6630,0,0,0,207.7,109,35.31,164.8,94,14.01,54.5,91,2.45,7.9,3,2.13,0,0,53.900000000000006,13,434.9,0.12393653713497357,297
1000,MI,133,408,387-9137,0,0,0,277.3,138,47.14,228.4,117,19.41,117.3,103,5.28,12.8,4,3.46,2,1,75.28999999999999,11,635.8,0.11841774142812204,362
1001,TN,140,415,372-3987,0,0,0,125.3,84,21.3,167.6,121,14.25,260.6,94,11.73,8.4,4,2.27,1,0,49.550000000000004,11,561.9,0.08818295070297207,303
1002,VT,93,408,408-5183,0,1,32,138.1,91,23.48,167.3,72,14.22,238.9,115,10.75,6.8,3,1.84,2,0,50.290000000000006,7,551.0999999999999,0.09125385592451464,281
1003,OK,52,510,412-9357,0,1,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,0,57.93000000000001,4,575.4000000000001,0.10067778936392074,274
1004,DE,64,415,402-3599,0,1,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,0,56.519999999999996,5,507.6,0.11134751773049643,320
1005,ND,12,510,379-5211,1,0,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,0,59.29,1,563.0,0.10531083481349911,357
1006,OR,48,415,405-9217,0,0,0,190.4,92,32.37,317.5,85,26.99,133.4,113,6.0,8.3,4,2.24,2,0,67.6,4,649.5999999999999,0.104064039408867,294
1007,NY,181,408,340-9200,0,0,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6.0,7,1.62,1,0,52.65,15,568.1,0.09267734553775743,251
1008,MO,168,415,339-9026,0,1,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2,0,44.779999999999994,14,486.29999999999995,0.09208307629035574,281
1009,FL,155,415,343-4772,0,0,0,181.4,111,30.84,167.7,92,14.25,168.5,122,7.58,11.3,3,3.05,3,0,55.72,12,528.9,0.10535072792588392,328
1010,ND,105,510,345-2108,0,0,0,246.4,83,41.89,256.2,101,21.78,169.0,151,7.61,3.8,4,1.03,0,0,72.31,8,675.4,0.10706248149244893,339
1011,NY,11,415,401-4650,0,0,0,143.4,130,24.38,289.4,50,24.6,194.0,100,8.73,9.7,6,2.62,2,0,60.330000000000005,0,636.5,0.09478397486252947,286
1012,ND,182,415,400-3945,0,0,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8.0,5,2.16,2,0,48.480000000000004,15,569.5999999999999,0.08511235955056182,327
1013,NY,104,415,338-3781,0,0,0,156.2,93,26.55,193.0,54,16.41,222.7,94,10.02,13.1,5,3.54,1,0,56.52,8,585.0,0.09661538461538462,246
1014,OH,102,415,342-6316,0,0,0,114.8,125,19.52,81.9,126,6.96,304.3,101,13.69,12.0,4,3.24,0,0,43.410000000000004,8,513.0,0.08461988304093568,356
1015,AL,122,415,336-5920,0,0,0,232.5,96,39.53,205.5,120,17.47,213.7,91,9.62,11.9,2,3.21,0,0,69.83,10,663.6,0.10522905364677516,309
1016,SC,41,415,332-1060,0,0,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,0,48.43,3,499.0,0.09705410821643287,338
1017,GA,132,415,418-3426,0,0,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,0,61.18,11,606.1999999999999,0.10092378752886837,336
1018,WY,76,415,408-6326,0,0,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,11.4,5,3.08,1,1,75.11999999999999,6,675.6999999999999,0.11117359775048098,323
1019,WV,13,415,334-6142,0,0,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,0,50.309999999999995,1,522.9,0.09621342512908777,265
1020,HI,115,415,336-6128,0,1,33,145.0,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,0,55.91,9,596.0,0.09380872483221477,370
1021,WV,67,408,406-6708,0,0,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,0,50.010000000000005,5,454.2,0.11010568031704096,243
1022,LA,154,510,388-8670,0,0,0,166.9,99,28.37,154.9,97,13.17,189.4,89,8.52,7.2,5,1.94,0,0,52.0,12,518.4000000000001,0.10030864197530863,290
1023,AR,100,510,363-5853,0,0,0,142.5,87,24.23,195.7,88,16.63,122.1,117,5.49,7.8,8,2.11,2,0,48.46,8,468.09999999999997,0.10352488784447768,300
1024,AK,146,510,383-6544,1,0,0,133.0,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,0,57.61000000000001,12,621.3000000000001,0.09272493159504265,289
1025,DC,148,415,378-2940,0,1,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,0,82.30999999999999,12,812.3,0.10132955804505724,317
1026,AL,67,415,338-7683,0,1,28,95.0,94,16.15,291.2,73,24.75,159.6,114,7.18,10.0,2,2.7,2,0,50.78,5,555.8,0.09136379992803167,283
1027,UT,161,510,329-2786,1,0,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,1,69.16,13,711.4,0.09721675569299972,341
1028,KS,70,415,369-9465,0,0,0,222.8,114,37.88,215.9,113,18.35,223.5,122,10.06,0.0,0,0.0,1,0,66.29,5,662.2,0.10010570824524313,349
1029,MN,116,510,337-3769,0,0,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,0,0,68.61999999999999,9,675.9,0.10152389406716969,312
1030,VA,99,415,400-6257,0,1,42,216.0,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,1,68.68,8,673.0999999999999,0.10203535878769873,333
1031,UT,87,415,411-6663,0,0,0,146.3,108,24.87,171.8,102,14.6,167.5,66,7.54,5.3,9,1.43,1,0,48.44,7,490.90000000000003,0.09867590140558158,285
1032,IN,87,510,384-3101,0,0,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,9.5,5,2.57,1,0,63.660000000000004,7,589.5,0.10798982188295166,274
1033,CT,70,408,339-5329,0,0,0,198.6,111,33.76,213.9,115,18.18,171.2,105,7.7,10.6,6,2.86,2,0,62.5,5,594.3000000000001,0.10516574120814402,337
1034,DE,131,408,388-9944,0,0,0,94.4,80,16.05,215.1,101,18.28,179.7,108,8.09,13.1,9,3.54,2,0,45.96,10,502.3,0.0914991041210432,298
1035,VT,119,510,403-1769,0,0,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,0,60.65,9,577.2,0.10507623007623007,299
1036,MO,119,408,390-1612,0,1,32,142.6,77,24.24,208.2,126,17.7,171.0,102,7.69,12.0,2,3.24,3,0,52.87,9,533.8,0.09904458598726115,307
1037,RI,87,510,421-7214,1,0,0,134.2,80,22.81,165.0,71,14.03,173.1,102,7.79,10.7,5,2.89,0,0,47.519999999999996,7,482.99999999999994,0.09838509316770187,258
1038,CA,112,415,338-6962,0,0,0,111.9,92,19.02,114.0,143,9.69,146.8,79,6.61,14.1,3,3.81,5,1,39.13,9,386.80000000000007,0.10116339193381592,317
1039,RI,75,415,333-9826,0,0,0,122.8,89,20.88,211.3,104,17.96,261.4,91,11.76,10.7,2,2.89,2,0,53.49,6,606.2,0.08823820521280105,286
1040,CT,150,510,411-8549,0,0,0,189.3,77,32.18,220.9,105,18.78,238.7,117,10.74,9.2,5,2.48,4,0,64.18,12,658.1000000000001,0.09752317277009571,304
1041,IN,161,510,381-9234,0,1,38,240.4,112,40.87,201.8,102,17.15,206.1,112,9.27,16.1,6,4.35,0,0,71.63999999999999,13,664.4000000000001,0.10782661047561706,332
1042,FL,91,510,387-9855,1,1,24,93.5,112,15.9,183.4,128,15.59,240.7,133,10.83,9.9,3,2.67,0,0,44.99,7,527.4999999999999,0.08528909952606638,376
1043,KS,124,415,371-6990,0,0,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,0,55.73,10,559.3,0.09964241015555159,293
1044,NY,94,510,417-3046,1,0,0,243.2,109,41.34,147.0,88,12.5,94.9,99,4.27,7.2,4,1.94,4,0,60.05,7,492.3,0.12197846841356895,300
1045,TX,217,408,385-7082,0,0,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,0,59.79999999999999,18,651.1,0.09184457072646289,353
1046,RI,158,510,365-5886,0,0,0,220.9,129,37.55,242.2,108,20.59,233.3,75,10.5,6.4,5,1.73,0,0,70.37,13,702.8000000000001,0.1001280591918042,317
1047,NV,102,415,373-5196,0,0,0,144.4,87,24.55,266.5,128,22.65,217.6,59,9.79,7.1,7,1.92,0,0,58.910000000000004,8,635.6,0.09268407803650094,281
1048,UT,85,510,327-6194,0,0,0,212.3,107,36.09,228.4,103,19.41,163.3,116,7.35,7.7,3,2.08,0,0,64.93,7,611.7,0.10614680398888345,329
1049,OK,79,510,381-4565,0,0,0,147.0,72,24.99,165.7,102,14.08,243.2,107,10.94,8.4,9,2.27,1,0,52.28,6,564.3,0.09264575580365055,290
1050,MN,139,510,357-9832,0,1,25,96.2,112,16.35,178.9,70,15.21,182.1,84,8.19,12.9,10,3.48,2,0,43.23,11,470.1,0.091959157626037,276
1051,NC,103,415,396-4845,0,0,0,263.4,118,44.78,179.1,69,15.22,214.7,112,9.66,10.3,2,2.78,0,0,72.44,8,667.5,0.10852434456928839,301
1052,OR,98,415,378-6772,1,0,0,12.5,67,2.13,256.6,90,21.81,169.4,88,7.62,7.7,9,2.08,1,0,33.64,8,446.2,0.0753922008068131,254
1053,NH,78,408,353-4296,0,0,0,162.3,116,27.59,192.4,86,16.35,240.6,100,10.83,10.1,3,2.73,2,0,57.49999999999999,6,605.4000000000001,0.09497852659398742,305
1054,AK,50,408,362-8331,0,0,0,183.6,107,31.21,58.6,118,4.98,202.6,99,9.12,8.7,3,2.35,1,0,47.66,4,453.49999999999994,0.10509371554575524,327
1055,OR,161,415,362-4685,0,0,0,178.1,109,30.28,146.5,86,12.45,137.6,78,6.19,8.5,2,2.3,1,0,51.22,13,470.70000000000005,0.1088166560441895,275
1056,KS,67,408,383-1431,0,0,0,201.4,101,34.24,97.6,122,8.3,202.5,119,9.11,7.0,3,1.89,0,0,53.540000000000006,5,508.5,0.10529006882989185,345
1057,WV,86,415,332-2258,0,1,38,123.0,158,20.91,133.9,119,11.38,138.2,103,6.22,13.3,4,3.59,1,0,42.099999999999994,7,408.4,0.10308521057786484,384
1058,GA,92,510,375-8304,0,0,0,208.0,125,35.36,198.9,76,16.91,76.4,97,3.44,8.6,6,2.32,0,0,58.029999999999994,7,491.9,0.11797113234397234,304
1059,NM,174,415,340-5580,0,0,0,239.2,72,40.66,188.5,124,16.02,105.6,116,4.75,8.8,3,2.38,1,0,63.809999999999995,14,542.0999999999999,0.11770890979524073,315
1060,OH,124,510,362-1490,0,0,0,193.0,97,32.81,89.8,99,7.63,172.8,104,7.78,15.3,3,4.13,1,0,52.35000000000001,10,470.90000000000003,0.11117009980887663,303
1061,ND,132,415,336-4281,0,1,31,174.5,101,29.67,245.6,105,20.88,172.8,76,7.78,10.3,9,2.78,1,0,61.11,11,603.2,0.10130968169761273,291
1062,RI,190,415,361-1315,0,1,26,116.7,71,19.84,145.9,88,12.4,175.1,103,7.88,9.9,3,2.67,1,0,42.790000000000006,15,447.6,0.0955987488829312,265
1063,HI,101,510,342-5906,0,0,0,93.8,127,15.95,150.0,104,12.75,241.1,116,10.85,10.7,2,2.89,1,0,42.44,8,495.59999999999997,0.08563357546408394,349
1064,WY,185,415,405-7904,1,1,30,154.1,114,26.2,118.7,106,10.09,258.4,105,11.63,12.9,3,3.48,2,0,51.4,15,544.1,0.09446792868957911,328
1065,NY,68,415,349-4762,0,1,29,239.5,82,40.72,203.8,105,17.32,167.8,70,7.55,9.9,6,2.67,0,0,68.26,5,621.0,0.10991948470209341,263
1066,KS,117,510,385-3263,0,1,25,216.0,140,36.72,224.1,69,19.05,267.9,112,12.06,11.8,4,3.19,0,0,71.02,9,719.8,0.09866629619338706,325
1067,LA,118,408,405-9496,0,0,0,187.4,97,31.86,177.8,89,15.11,233.4,97,10.5,12.2,6,3.29,1,0,60.76,9,610.8000000000001,0.0994760969220694,289
1068,PA,124,415,396-6775,0,0,0,167.4,119,28.46,233.2,143,19.82,109.6,115,4.93,10.3,5,2.78,0,0,55.99,10,520.5,0.10756964457252642,382
1069,NV,22,510,393-6475,0,0,0,160.4,108,27.27,218.1,88,18.54,192.9,115,8.68,12.5,4,3.38,1,0,57.870000000000005,1,583.9,0.099109436547354,315
1070,MN,75,415,379-7779,0,0,0,143.2,92,24.34,209.1,142,17.77,173.0,96,7.79,11.9,9,3.21,1,0,53.11,6,537.1999999999999,0.09886448250186151,339
1071,PA,134,408,408-8650,0,0,0,205.3,122,34.9,240.5,155,20.44,179.1,107,8.06,5.0,9,1.35,1,0,64.75,11,629.9,0.10279409430068265,393
1072,MO,164,408,400-3497,0,1,25,219.1,88,37.25,151.5,99,12.88,50.1,60,2.25,14.3,6,3.86,1,0,56.24,13,435.00000000000006,0.12928735632183908,253
1073,NY,44,510,407-9244,0,0,0,143.2,77,24.34,169.8,114,14.43,215.8,77,9.71,7.6,4,2.05,1,0,50.529999999999994,3,536.4,0.09420208799403429,272
1074,ME,177,415,406-8809,0,0,0,232.8,106,39.58,175.2,97,14.89,212.2,77,9.55,12.5,7,3.38,2,0,67.39999999999999,14,632.7,0.10652758021179072,287
1075,NH,110,408,358-1778,0,0,0,162.0,81,27.54,247.5,89,21.04,155.5,99,7.0,8.9,8,2.4,0,0,57.98,9,573.9,0.10102805366788639,277
1076,WY,53,415,337-4339,0,1,27,25.9,119,4.4,206.5,96,17.55,228.1,64,10.26,6.5,7,1.76,1,0,33.97,4,467.0,0.07274089935760171,286
1077,NY,108,415,344-7197,0,0,0,154.2,123,26.21,112.3,86,9.55,246.4,75,11.09,15.4,4,4.16,4,1,51.010000000000005,9,528.3,0.09655498769638465,288
1078,ME,80,408,333-7631,0,0,0,322.3,113,54.79,222.0,95,18.87,162.8,123,7.33,6.7,8,1.81,0,1,82.8,6,713.8,0.11599887923788177,339
1079,MN,158,408,372-6623,0,0,0,209.9,112,35.68,221.3,82,18.81,210.0,93,9.45,8.2,3,2.21,1,0,66.14999999999999,13,649.4000000000001,0.10186325839236215,290
1080,OH,114,415,363-2602,0,0,0,191.5,88,32.56,175.2,78,14.89,220.3,118,9.91,0.0,0,0.0,0,0,57.36,9,587.0,0.09771720613287904,284
1081,NC,64,408,387-7757,0,1,19,291.1,150,49.49,226.7,123,19.27,219.1,67,9.86,7.5,2,2.03,1,0,80.65,5,744.4,0.10834228909188609,342
1082,SD,88,415,397-5381,0,0,0,215.6,115,36.65,216.2,85,18.38,171.3,65,7.71,11.8,1,3.19,3,0,65.93,7,614.8999999999999,0.10722068629045377,266
1083,UT,82,510,406-4604,1,0,0,208.8,101,35.5,213.7,87,18.16,175.1,86,7.88,12.4,6,3.35,3,0,64.89,6,610.0,0.10637704918032787,280
1084,KY,111,415,376-9513,0,0,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,0,71.88,9,643.5999999999999,0.11168427594779366,315
1085,MT,60,408,360-1852,0,0,0,252.7,97,42.96,221.1,121,18.79,109.9,100,4.95,12.4,4,3.35,2,0,70.05,5,596.0999999999999,0.11751383995973831,322
1086,NJ,113,408,421-7270,0,0,0,132.1,72,22.46,247.5,107,21.04,246.2,123,11.08,6.9,6,1.86,3,0,56.44,9,632.6999999999999,0.08920499446815237,308
1087,FL,109,408,371-9482,0,0,0,217.0,115,36.89,207.0,142,17.6,268.0,106,12.06,8.2,4,2.21,1,0,68.75999999999999,9,700.2,0.09820051413881746,367
1088,IN,105,510,337-4101,0,1,42,101.9,79,17.32,223.1,97,18.96,241.6,77,10.87,12.9,2,3.48,0,0,50.629999999999995,8,579.5,0.08736842105263157,255
1089,DE,85,510,420-2796,0,0,0,211.5,100,35.96,184.6,88,15.69,164.3,131,7.39,13.3,4,3.59,2,0,62.629999999999995,7,573.7,0.10916855499389923,323
1090,AL,131,510,366-4225,0,0,0,153.4,86,26.08,198.5,81,16.87,164.4,83,7.4,10.4,3,2.81,0,0,53.160000000000004,10,526.6999999999999,0.100930320865768,253
1091,ME,59,510,398-4567,0,0,0,166.3,95,28.27,239.3,87,20.34,123.2,108,5.54,10.0,3,2.7,2,0,56.85,4,538.8000000000001,0.10551224944320711,293
1092,SD,148,408,388-4571,0,0,0,185.2,87,31.48,170.4,96,14.48,165.1,104,7.43,9.5,13,2.57,1,0,55.96,12,530.2,0.10554507732930969,300
1093,VA,210,408,360-8666,0,0,0,104.6,121,17.78,149.5,71,12.71,255.1,67,11.48,6.5,8,1.76,2,0,43.73,17,515.7,0.084797362807834,267
1094,AK,115,415,333-3704,0,0,0,245.2,105,41.68,159.0,109,13.52,229.9,74,10.35,7.2,8,1.94,0,0,67.49,9,641.3000000000001,0.10523935755496645,296
1095,ID,106,510,383-2566,0,0,0,274.4,120,46.65,198.6,82,16.88,160.8,62,7.24,6.0,3,1.62,1,0,72.39,8,639.8,0.11314473272897782,267
1096,RI,93,415,406-5584,0,0,0,98.4,78,16.73,249.6,129,21.22,248.2,114,11.17,14.2,4,3.83,1,0,52.95,7,610.4000000000001,0.08674639580602883,325
1097,KY,57,415,344-4691,0,1,29,279.9,121,47.58,223.1,109,18.96,251.7,94,11.33,13.0,2,3.51,1,0,81.38,4,767.7,0.1060049498502019,326
1098,ND,98,510,347-9737,0,0,0,187.2,127,31.82,195.6,88,16.63,181.8,129,8.18,5.1,4,1.38,1,0,58.010000000000005,8,569.6999999999999,0.10182552220466914,348
1099,HI,157,415,333-7961,0,0,0,276.2,95,46.95,165.8,119,14.09,151.6,79,6.82,2.2,4,0.59,3,0,68.45000000000002,13,595.8000000000001,0.11488754615642835,297
1100,WI,116,415,364-2439,0,1,35,200.4,104,34.07,272.8,89,23.19,214.5,100,9.65,8.3,4,2.24,1,0,69.15,9,696.0,0.09935344827586208,297
1101,WV,30,510,411-8043,0,0,0,162.3,96,27.59,244.0,122,20.74,180.1,89,8.1,9.1,4,2.46,2,0,58.89,2,595.5,0.09889168765743073,311
1102,NJ,111,510,332-5084,0,0,0,176.9,128,30.07,102.8,56,8.74,213.7,84,9.62,10.5,2,2.84,4,1,51.269999999999996,9,503.9,0.1017463782496527,270
1103,KS,52,415,413-4831,0,0,0,165.5,78,28.14,205.5,89,17.47,213.6,124,9.61,12.2,6,3.29,0,0,58.51,4,596.8000000000001,0.09803954423592492,297
1104,AL,72,415,343-4806,0,0,0,217.8,93,37.03,189.7,113,16.12,182.6,91,8.22,10.4,5,2.81,4,0,64.18,6,600.5,0.10687760199833474,302
1105,NJ,135,510,401-8735,0,1,28,201.4,100,34.24,246.5,117,20.95,154.8,131,6.97,12.9,4,3.48,2,1,65.64,11,615.6,0.10662768031189084,352
1106,NC,86,510,391-8626,0,0,0,190.5,115,32.39,179.6,130,15.27,258.5,89,11.63,10.1,5,2.73,3,0,62.019999999999996,7,638.7,0.09710349146704242,339
1107,DE,98,415,327-5817,0,1,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,0,57.51,8,546.2,0.1052911021603808,269
1108,WY,151,510,381-4712,0,0,0,235.9,104,40.1,80.6,91,6.85,212.8,116,9.58,5.8,2,1.57,3,0,58.1,12,535.0999999999999,0.10857783591851992,313
1109,ID,118,415,335-3320,0,0,0,140.4,112,23.87,187.1,60,15.9,207.9,155,9.36,7.9,1,2.13,0,0,51.260000000000005,9,543.3,0.09434934658568012,328
1110,NY,117,415,415-8780,0,0,0,144.6,115,24.58,258.8,66,22.0,253.2,113,11.39,7.4,9,2.0,2,0,59.97,9,663.9999999999999,0.09031626506024097,303
1111,MO,55,510,362-1146,0,0,0,189.0,100,32.13,118.5,99,10.07,248.1,87,11.16,17.1,6,4.62,0,0,57.98,4,572.7,0.10123974157499561,292
1112,ID,82,408,352-7413,0,0,0,101.0,93,17.17,155.6,104,13.23,304.4,93,13.7,13.3,2,3.59,0,0,47.69,6,574.3,0.08304022288002787,292
1113,IA,152,415,387-6716,0,0,0,206.3,98,35.07,292.8,82,24.89,43.7,121,1.97,10.6,4,2.86,1,0,64.79,12,553.4000000000001,0.1170762558727864,305
1114,TN,108,408,352-1127,0,1,15,165.1,85,28.07,267.0,93,22.7,250.7,114,11.28,10.9,4,2.94,1,0,64.99,9,693.6999999999999,0.09368603142568833,296
1115,OH,98,408,368-1288,0,0,0,165.0,129,28.05,202.6,113,17.22,172.3,94,7.75,12.5,7,3.38,1,1,56.4,8,552.4000000000001,0.10209992758870381,343
1116,IL,130,415,403-5279,0,0,0,155.9,95,26.5,256.1,97,21.77,262.9,103,11.83,11.7,3,3.16,3,0,63.25999999999999,10,686.6,0.092135158753277,298
1117,FL,136,408,397-9333,1,0,0,199.2,122,33.86,214.7,114,18.25,150.9,105,6.79,11.8,7,3.19,1,0,62.089999999999996,11,576.5999999999999,0.10768296912937914,348
1118,MA,47,415,411-7353,0,0,0,155.3,116,26.4,188.2,85,16.0,247.0,73,11.12,12.3,4,3.32,3,0,56.839999999999996,3,602.8,0.09429329794293298,278
1119,OK,189,415,383-2537,0,0,0,208.3,106,35.41,236.7,123,20.12,179.1,120,8.06,11.3,5,3.05,3,0,66.64,15,635.4,0.10487881649354738,354
1120,KY,107,415,330-4419,0,0,0,157.1,79,26.71,162.6,124,13.82,150.0,138,6.75,12.1,6,3.27,1,0,50.550000000000004,8,481.8,0.10491905354919054,347
1121,MI,91,415,390-7930,0,0,0,154.4,165,26.25,168.3,121,14.31,239.9,81,10.8,11.7,4,3.16,5,1,54.519999999999996,7,574.3000000000001,0.09493296186662022,371
1122,NE,159,415,362-5111,0,0,0,189.1,105,32.15,246.1,147,20.92,242.0,106,10.89,10.4,5,2.81,1,1,66.77,13,687.6,0.09710587550901686,363
1123,VA,11,408,358-6796,0,1,24,131.5,98,22.36,230.2,111,19.57,283.7,87,12.77,10.0,3,2.7,2,0,57.400000000000006,0,655.4,0.08758010375343303,299
1124,NY,167,415,409-7494,0,0,0,166.4,85,28.29,243.2,135,20.67,229.2,95,10.31,9.9,5,2.67,1,0,61.940000000000005,13,648.6999999999999,0.09548327424078928,320
1125,MT,111,408,400-1636,0,0,0,142.3,75,24.19,122.8,106,10.44,229.5,94,10.33,12.8,9,3.46,2,0,48.42,9,507.40000000000003,0.09542767047694127,284
1126,VT,99,408,389-2747,0,1,19,87.7,103,14.91,223.0,86,18.96,182.3,112,8.2,7.3,4,1.97,2,0,44.040000000000006,8,500.3,0.08802718368978614,305
1127,KS,159,415,415-2176,0,1,19,184.1,78,31.3,194.5,71,16.53,225.6,101,10.15,16.9,3,4.56,0,0,62.54,13,621.1,0.10069232007728224,253
1128,VA,114,415,377-8067,1,1,31,174.5,104,29.67,224.2,92,19.06,116.3,91,5.23,12.3,10,3.32,2,0,57.28000000000001,9,527.3,0.10862886402427463,297
1129,AL,71,415,362-7835,0,0,0,103.3,103,17.56,138.5,79,11.77,164.8,98,7.42,9.0,2,2.43,2,0,39.18,5,415.6,0.09427333974975938,282
1130,PA,122,415,361-5225,0,0,0,35.1,62,5.97,180.8,89,15.37,251.6,58,11.32,12.7,2,3.43,1,0,36.089999999999996,10,480.2,0.07515618492294876,211
1131,AL,100,408,333-3447,0,1,25,246.6,94,41.92,141.4,112,12.02,189.8,109,8.54,13.0,5,3.51,1,0,65.99,8,590.8,0.11169600541638457,320
1132,WV,83,415,341-3044,0,1,37,78.5,109,13.35,210.5,101,17.89,179.7,102,8.09,11.8,4,3.19,1,0,42.519999999999996,6,480.5,0.08849115504682621,316
1133,NV,64,408,350-7306,0,0,0,148.1,73,25.18,164.9,101,14.02,216.0,125,9.72,12.3,2,3.32,5,1,52.24,5,541.3,0.09650840569000556,301
1134,TN,105,408,353-8849,0,0,0,206.2,84,35.05,256.4,138,21.79,117.1,91,5.27,9.0,3,2.43,1,0,64.54,8,588.6999999999999,0.10963139120095128,316
1135,ID,144,415,402-3476,0,1,33,251.6,87,42.77,197.6,118,16.8,209.2,97,9.41,12.2,3,3.29,2,0,72.27000000000001,12,670.6,0.1077691619445273,305
1136,WY,106,415,338-6018,1,1,26,270.3,111,45.95,215.2,90,18.29,254.0,133,11.43,14.4,7,3.89,1,1,79.56000000000002,8,753.9,0.10553123756466377,341
1137,TX,19,510,409-3520,0,1,34,156.6,97,26.62,224.2,97,19.06,260.9,135,11.74,11.3,1,3.05,1,0,60.47,1,652.9999999999999,0.09260336906584994,330
1138,MA,46,408,357-1085,0,0,0,139.4,81,23.7,223.7,113,19.01,173.1,77,7.79,13.6,6,3.67,1,0,54.17,3,549.8000000000001,0.098526736995271,277
1139,IL,127,510,353-3285,0,0,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,11.7,3,3.16,2,0,64.36999999999999,10,593.0,0.10854974704890387,348
1140,LA,9,415,409-9885,0,1,39,214.1,108,36.4,169.2,115,14.38,189.7,117,8.54,10.1,3,2.73,1,0,62.05,0,583.1,0.10641399416909621,343
1141,CO,157,415,388-7701,0,0,0,196.0,74,33.32,213.4,96,18.14,196.8,81,8.86,7.9,6,2.13,1,0,62.45,13,614.1,0.1016935352548445,257
1142,UT,105,415,385-8184,0,0,0,106.4,71,18.09,240.1,83,20.41,147.7,114,6.65,5.3,4,1.43,6,1,46.58,8,499.5,0.09325325325325325,272
1143,MI,105,415,345-2863,0,1,29,179.4,113,30.5,275.4,100,23.41,246.1,105,11.07,10.0,5,2.7,0,0,67.67999999999999,8,710.9,0.09520326346884231,323
1144,NH,155,408,353-6300,0,0,0,216.7,30,36.84,144.3,125,12.27,135.3,106,6.09,10.8,1,2.92,2,0,58.120000000000005,12,507.1,0.11461250246499705,262
1145,ID,31,415,389-5649,0,0,0,177.3,129,30.14,152.8,105,12.99,162.9,92,7.33,5.1,2,1.38,0,0,51.84,2,498.1,0.10407548685003011,328
1146,WA,161,415,378-8137,0,0,0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,1,0,55.61,13,599.7,0.09272969818242453,277
1147,MN,95,408,340-4627,0,1,32,262.2,123,44.57,165.2,82,14.04,194.3,57,8.74,10.6,5,2.86,0,0,70.21,7,632.3000000000001,0.11103906373556854,267
